fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
294,0.8338892972239498,0.17896414234980143,0.52,0.20292942743009323,0.10336718264827595,0.2356764981485498,0.18331310550023486,0.9947494197979087,0.71795405649247,0.45599601883981355,0.6338028169014085,0
295,0.6741674676315939,0.2849042530143432,0.46,0.1575676875277408,0.0768950992871321,0.06891500683550615,0.09333912559771837,0.9917687410805639,0.71795405649247,0.34182234378150284,0.6338028169014085,0
296,0.6613897212642054,0.5034057312599605,0.37,0.16404793608521973,0.09328257946307829,0.36074761663333255,0.2421422462057264,0.9871830815154184,0.7502718208527079,0.26122916138740115,0.6609285341679708,0
297,0.43777915983490695,0.3709805929292833,0.06,0.1251664447403462,0.08950085326862918,0.11060537966376706,0.10026020097483501,0.9882148549175763,0.9001087283410831,0.4022672305770791,0.640584246218049,0
298,0.4441680330186012,0.38422310676235105,0.02,0.14460719041278294,0.10336718264827595,0.06891500683550615,0.10718127635195167,0.9899344772545057,0.9001087283410831,0.4492799203069718,0.6473656755346896,0
299,0.4250014134675185,0.3974656205954188,0.06,0.13164669329782513,0.08571912707418006,0.11060537966376706,0.11410235172906832,0.9879855719393188,0.9030467069192867,0.3888350335113954,0.640584246218049,0
300,0.4633346525696839,0.30476802376394474,0.06,0.16404793608521973,0.09328257946307829,0.27736687097681073,0.15216826630320993,0.9835145538633022,0.8149073495731834,0.30824185111729374,0.7151799687010955,0
301,0.6933340871826765,0.07302403168525967,0.48,0.09276520195295161,0.07059222229638358,0.09670858872101343,0.05181267333501843,0.9853488176893602,0.7678996923219286,0.34182234378150284,0.6744913928012519,0
302,0.5144456380392379,0.42064001980328725,0.12,0.16404793608521973,0.10084603185197653,0.1661925434347816,0.09679966328627669,0.990163760232763,0.8531010710898281,0.39555113204423725,0.6677099634846113,0
303,0.4569457793859897,0.3974656205954188,0.12,0.09924545051043054,0.21934011927804897,0.06891500683550615,0.0725758994663684,0.9823681389720158,0.817845328151387,0.27466135845308476,0.6338028169014085,0
304,0.5208345112229321,0.38422310676235105,0.6,0.13164669329782513,0.12605753981497064,0.1661925434347816,0.311352999976893,0.9853488176893602,0.7620237351655217,0.26122916138740115,0.6134585289514867,0
305,0.6422231017131227,0.30476802376394474,0.48,0.1575676875277408,0.06428934530563504,0.08281179777825978,0.08641805022060171,0.9910808921457922,0.7385199065398942,0.30824185111729374,0.6202399582681273,0
306,0.4697235257533781,0.36435933601274945,0.32,0.13812694185530405,0.08824027787047946,0.09670858872101343,0.1867736431887932,0.9837438368415595,0.8090313924167766,0.26122916138740115,0.6270213875847679,0
307,0.6422231017131227,0.22531294076553843,0.42,0.1510874389702619,0.253375655028091,0.08281179777825978,0.048352135646460105,0.990163760232763,0.7590857565873181,0.3283901467158192,0.6338028169014085,0
308,0.6422231017131227,0.23855545459860614,0.44,0.1510874389702619,0.25463623042624073,0.06891500683550615,0.041431060269343456,0.990163760232763,0.7590857565873181,0.335106245248661,0.6338028169014085,0
309,0.4569457793859897,0.14585785776713212,0.38,0.10572569906790945,0.06302876990748534,0.12450217060652069,0.10372073866339335,0.984202402798074,0.8237212853077939,0.26794525992024293,0.6338028169014085,0
310,0.6422231017131227,0.30476802376394474,0.48,0.1575676875277408,0.06428934530563504,0.08281179777825978,0.08641805022060171,0.9910808921457922,0.7385199065398942,0.30824185111729374,0.6202399582681273,0
311,0.4888901453044609,0.30476802376394474,0.24,0.1251664447403462,0.07563452388898241,0.20788291626304253,0.36326106530526786,0.9823681389720158,0.7825895852129456,0.27466135845308476,0.6270213875847679,0
312,0.5591677503250976,0.25841922534820777,0.31,0.17700843320017753,0.10210660725012626,0.2634700800340571,0.33903730148535954,0.9872977230045471,0.7972794781039628,0.335106245248661,0.6338028169014085,0
313,0.5336122575903206,0.2650404822647416,0.3,0.18996893031513537,0.08067682548158123,0.4163347804043471,0.4670771959620177,0.9860366666241323,0.791403520947556,0.26794525992024293,0.6270213875847679,0
314,0.4569457793859897,0.19220665618286914,0.29,0.16404793608521973,0.094543154861228,0.36074761663333255,0.24906332158284308,0.9833999123741733,0.817845328151387,0.3686867379128701,0.7355242566510172,0
315,0.43777915983490695,0.18558539926633527,0.29,0.1575676875277408,0.10588833344457536,0.27736687097681073,0.18331310550023486,0.9828267049285303,0.8266592638859972,0.34853844231434467,0.7355242566510172,0
316,0.5975009894272629,0.32463179451354635,0.23,0.21588992454505104,0.1134517858334736,0.5136123170036226,0.3182740753540096,0.9906223261892777,0.791403520947556,0.34853844231434467,0.6744913928012519,0
317,0.5975009894272629,0.46367818976075736,0.12,0.18348868175765645,0.08824027787047946,0.4163347804043471,0.2559843969599597,0.9884441378958336,0.791403520947556,0.34182234378150284,0.6948356807511737,0
318,0.6102787357946515,0.3908443636788849,0.39,0.20292942743009323,0.08950085326862918,0.2912636619195644,0.2040763316315848,0.9890173453414767,0.8119693709949801,0.3888350335113954,0.7694314032342201,1
319,0.5975009894272629,0.46367818976075736,0.12,0.18348868175765645,0.08824027787047946,0.4163347804043471,0.2559843969599597,0.9884441378958336,0.791403520947556,0.34182234378150284,0.6948356807511737,0
320,0.6102787357946515,0.3908443636788849,0.39,0.20292942743009323,0.08950085326862918,0.2912636619195644,0.2040763316315848,0.9890173453414767,0.8119693709949801,0.3888350335113954,0.7694314032342201,1
321,0.5783343698761803,0.35773807909621563,0.26,0.21588992454505104,0.09832488105567712,0.3468508256905789,0.300971386911218,0.9909662506566635,0.7737756494783354,0.3283901467158192,0.6473656755346896,0
322,0.4825012721207666,0.36435933601274945,0.05,0.14460719041278294,0.08445855167603035,0.08281179777825978,0.062194286400693424,0.9854634591784889,0.7884655423693525,0.335106245248661,0.6202399582681273,0
323,0.6422231017131227,0.3444955652631479,0.42,0.17700843320017753,0.09832488105567712,0.48581873511811535,0.2525238592714014,0.9892466283197342,0.7855275637911491,0.38211893497855365,0.6338028169014085,0
324,0.6230564821620399,0.2782829960978093,0.2,0.7083888149134487,0.07437394849083269,0.18008933437753524,0.17293149243455988,0.994978702776166,0.7502718208527079,0.3754028364457118,0.6134585289514867,0
325,0.6230564821620399,0.2782829960978093,0.2,0.7083888149134487,0.07437394849083269,0.18008933437753524,0.17293149243455988,0.994978702776166,0.7502718208527079,0.3754028364457118,0.6134585289514867,0
326,0.7252784531011477,0.30476802376394474,0.66,0.23209054593874834,0.13740271839831802,0.08281179777825978,0.048352135646460105,0.9864952325806468,0.71795405649247,0.4089833291099209,0.7694314032342201,1
327,0.6422231017131227,0.24517671151514,0.5,0.2871726586773191,0.11975466282422213,0.06891500683550615,0.044891597957901784,0.9869537985371613,0.7855275637911491,0.4694282159054971,0.7694314032342201,0
328,0.8402781704076441,0.1326153439340644,0.62,0.16404793608521973,0.08824027787047946,0.08281179777825978,0.0725758994663684,0.9919980240588212,0.7502718208527079,0.36197063938002827,0.6473656755346896,0
329,0.6677785944478996,0.25841922534820777,0.39,0.1251664447403462,0.06176819450933563,0.09670858872101343,0.05181267333501843,0.9871830815154184,0.7561477780091148,0.3283901467158192,0.6338028169014085,0
330,0.6358342285294284,0.19220665618286914,0.64,0.18348868175765645,0.13866329379646775,0.13839896154927434,0.14178665323753495,0.9869537985371613,0.7708376709001319,0.35525454084718644,0.837245696400626,0
331,0.6358342285294284,0.19220665618286914,0.64,0.18348868175765645,0.13866329379646775,0.13839896154927434,0.14178665323753495,0.9869537985371613,0.7708376709001319,0.35525454084718644,0.837245696400626,0
332,0.4952790184881551,0.337874308346614,0.28,0.20292942743009323,0.06807107150008417,0.2912636619195644,0.3944059045022928,0.9853488176893602,0.7678996923219286,0.27466135845308476,0.6270213875847679,0
333,0.5208345112229321,0.32463179451354635,0.08,0.13164669329782513,0.11723351202792272,0.22177970720579615,0.15216826630320993,0.9819095730155013,0.7414578851180975,0.26122916138740115,0.7355242566510172,0
334,0.4888901453044609,0.38422310676235105,0.01,0.1575676875277408,0.08319797627788064,0.2356764981485498,0.13140504017185997,0.9830559879067875,0.8031554352603697,0.4089833291099209,0.7829942618675012,1
335,0.7444450726522305,0.4140187628867534,0.53,0.21588992454505104,0.146226746185366,0.09670858872101343,0.0725758994663684,0.9897051942762485,0.7532097994309113,0.47614431443833893,0.8169014084507041,1
336,0.5527788771414033,0.23855545459860614,0.45,0.11868619618286728,0.050423015925988274,0.08281179777825978,0.05527321102357676,0.9796167432329286,0.8060934138385732,0.38211893497855365,0.837245696400626,0
337,0.4825012721207666,0.23855545459860614,0.32,0.17700843320017753,0.08571912707418006,0.4024379894615935,0.2006157939430265,0.9855781006676175,0.7943414995257594,0.34182234378150284,0.6880542514345331,0
338,0.7763894385707016,0.2782829960978093,0.58,0.18996893031513537,0.11471236123162332,0.38854119851883984,0.3424978391739179,0.9933737219283647,0.7502718208527079,0.5836018909638079,0.7694314032342201,0
339,0.7827783117543958,0.13923660085059827,0.54,0.14460719041278294,0.08824027787047946,0.1661925434347816,0.10026020097483501,0.9908516091675349,0.7355819279616906,0.825381438146113,0.6541471048513302,1
340,0.7636116922033132,0.17896414234980143,0.5,0.1510874389702619,0.06807107150008417,0.13839896154927434,0.0725758994663684,0.9915394581023067,0.7385199065398942,0.7044916645549604,0.6134585289514867,0
341,0.6613897212642054,0.2319341976820723,0.48,0.17052818464269864,0.06681049610193446,0.06891500683550615,0.062194286400693424,0.985119534711103,0.764961713743725,0.49629261003686437,0.755868544600939,0
342,0.680556340815288,0.21207042693247072,0.47,0.11220594762538837,0.13362099220386892,0.08281179777825978,0.048352135646460105,0.9874123644936758,0.791403520947556,0.4156994276427627,0.6541471048513302,0
343,0.680556340815288,0.21207042693247072,0.47,0.11220594762538837,0.13362099220386892,0.08281179777825978,0.048352135646460105,0.9874123644936758,0.791403520947556,0.4156994276427627,0.6541471048513302,0
344,0.7444450726522305,0.33125305143008016,0.5,0.16404793608521973,0.08824027787047946,0.08281179777825978,0.11064181404051,0.9929151559718502,0.7385199065398942,0.4358477232412881,0.7151799687010955,0
345,0.4313902866512127,0.4073975059702196,0.0,0.11868619618286728,0.06933164689823387,0.5553026898318836,0.21791848238581812,0.986724515558904,0.8795428782936592,0.45599601883981355,0.6609285341679708,0
346,0.40583479391643573,0.4934738458851597,0.02,0.17052818464269864,0.07563452388898241,0.2356764981485498,0.11756288941762665,0.9812217240807295,0.8736669211372523,0.509724807102548,0.8236828377673449,1
347,0.865833663142421,0.2782829960978093,0.67,0.18996893031513537,0.10210660725012626,0.08281179777825978,0.05181267333501843,0.988329496406705,0.7091401207578597,0.5365892012339153,0.803338549817423,0
348,0.5975009894272629,0.32463179451354635,0.31,0.17700843320017753,0.09706430565752742,0.20788291626304253,0.15908934168032657,0.986724515558904,0.7355819279616906,0.5298731027010735,0.6677099634846113,0
349,0.5655566235087918,0.4736100751355582,0.0,0.16404793608521973,0.10210660725012626,0.15229575249202798,0.09679966328627669,0.990163760232763,0.8090313924167766,0.4895765115040226,0.6270213875847679,0
350,0.6677785944478996,0.3974656205954188,0.22,0.17052818464269864,0.11975466282422213,0.2356764981485498,0.11756288941762665,0.9924565900153357,0.7855275637911491,0.5701696938981242,0.6609285341679708,0
351,0.5655566235087918,0.48023133205209206,0.0,0.16404793608521973,0.10588833344457536,0.15229575249202798,0.08987858790916003,0.990163760232763,0.8060934138385732,0.4694282159054971,0.6270213875847679,0
352,0.4761123989370724,0.3941549921371519,0.0,0.1510874389702619,0.09832488105567712,0.11060537966376706,0.06565482408925175,0.9855781006676175,0.7825895852129456,0.4022672305770791,0.6202399582681273,0
353,0.8466670435913383,0.30476802376394474,0.79,0.30661340434975587,0.13614214300016833,0.3190572438050716,0.2663660100256347,0.9956665517109377,0.7561477780091148,0.42913162470844635,0.8711528429838289,0
354,0.3738904279979645,0.09288780243486125,0.4,0.0862849533954727,0.06807107150008417,0.5622510853032604,0.5708933266187675,0.9713625560156666,0.7767136280565388,0.30824185111729374,0.7965571205007825,0
355,0.41222366710013,0.4504356759276896,0.01,0.1510874389702619,0.08319797627788064,0.2356764981485498,0.11064181404051,0.9812217240807295,0.8648529854026419,0.3216740481829774,0.8575899843505478,0
356,0.7188895799174535,0.22531294076553843,0.52,0.18996893031513537,0.08571912707418006,0.4024379894615935,0.19023418087735153,0.9917687410805639,0.7796516066347422,0.5030087085697061,0.7355242566510172,0
357,0.6550008480805111,0.2319341976820723,0.66,0.18672880603639594,0.1310998414075695,0.1661925434347816,0.10026020097483501,0.9846609687545885,0.7737756494783354,0.4156994276427627,0.7829942618675012,1
358,0.7444450726522305,0.23855545459860614,0.66,0.19644917887261432,0.12227581362052155,0.13839896154927434,0.07949697484348506,0.9915394581023067,0.7473338422745044,0.48286041297118076,0.6948356807511737,1
359,0.7891671849380901,0.20544917001593685,0.66,0.16404793608521973,0.09580373025937772,0.13839896154927434,0.14178665323753495,0.9938322878848792,0.7532097994309113,0.3686867379128701,0.6541471048513302,0
360,0.5080567648555435,0.41732939134502034,0.23,0.1251664447403462,0.10967005963902449,0.1939861253202889,0.280208160779868,0.9853488176893602,0.7590857565873181,0.38211893497855365,0.6270213875847679,0
361,0.5336122575903206,0.2517979684316739,0.31,0.16404793608521973,0.09328257946307829,0.2912636619195644,0.17293149243455988,0.9874123644936758,0.8119693709949801,0.5231570041682316,0.6609285341679708,0
362,0.7444450726522305,0.337874308346614,0.66,0.1575676875277408,0.07563452388898241,0.08281179777825978,0.12794450248330164,0.9897051942762485,0.71795405649247,0.2880935555187684,0.6677099634846113,0
363,0.7827783117543958,0.25841922534820777,0.63,0.1251664447403462,0.07437394849083269,0.08281179777825978,0.05181267333501843,0.9887880623632195,0.7003261850232495,0.49629261003686437,0.6812728221178925,0
364,0.8019449313054786,0.36104870755448254,0.66,0.37141588992454505,0.08950085326862918,0.09670858872101343,0.14524719092609326,0.9965836836239667,0.7238300136488769,0.4022672305770791,0.6677099634846113,1
365,0.6230564821620399,0.2319341976820723,0.5,0.21588992454505104,0.11975466282422213,0.09670858872101343,0.0725758994663684,0.986724515558904,0.7796516066347422,0.5365892012339153,0.7897756911841419,0
366,0.8019449313054786,0.36104870755448254,0.66,0.37141588992454505,0.08950085326862918,0.09670858872101343,0.14524719092609326,0.9965836836239667,0.7238300136488769,0.4022672305770791,0.6677099634846113,1
367,0.6486119748968169,0.33456367988834707,0.61,0.16404793608521973,0.08067682548158123,0.15229575249202798,0.08295751253204338,0.9915394581023067,0.7502718208527079,0.3754028364457118,0.5998956703182056,0
368,0.6422231017131227,0.17896414234980143,0.52,0.17700843320017753,0.18530458352800688,0.20788291626304253,0.25944493464851803,0.9910808921457922,0.7561477780091148,0.34182234378150284,0.6270213875847679,0
369,0.5847232430598746,0.1326153439340644,0.53,0.1510874389702619,0.07815567468528183,0.08281179777825978,0.062194286400693424,0.9828267049285303,0.7620237351655217,0.6709111718907513,0.803338549817423,1
370,0.4250014134675185,0.46036756130249046,0.02,0.14460719041278294,0.06428934530563504,0.48581873511811535,0.21791848238581812,0.985807383645875,0.8707289425590488,0.4358477232412881,0.6609285341679708,0
371,0.4888901453044609,0.11275157318446283,0.4,0.09924545051043054,0.05546531751858709,0.15229575249202798,0.08641805022060171,0.9839731198198167,0.7972794781039628,0.49629261003686437,0.5795513823682837,0
372,0.5655566235087918,0.13923660085059827,0.48,0.11220594762538837,0.06933164689823387,0.36074761663333255,0.15908934168032657,0.9839731198198167,0.7972794781039628,0.6104662850951751,0.7083985393844549,0
373,0.4569457793859897,0.3180105375970125,0.22,0.13812694185530405,0.11849408742607243,0.1661925434347816,0.24906332158284308,0.9821388559937585,0.71795405649247,0.335106245248661,0.6134585289514867,0
374,0.8786114095098094,0.22531294076553843,0.63,0.24181091877496672,0.09706430565752742,0.08281179777825978,0.1625498793688849,0.9947494197979087,0.7062021421796563,0.45599601883981355,0.7219613980177361,0
375,0.7188895799174535,0.3113892806804786,0.71,0.28069241011984025,0.14118444459276716,0.08281179777825978,0.05181267333501843,0.9878709304501903,0.7062021421796563,0.4694282159054971,0.7897756911841419,1
376,0.7188895799174535,0.2517979684316739,0.5,0.18996893031513537,0.08319797627788064,0.2634700800340571,0.1625498793688849,0.9922273070370784,0.7796516066347422,0.6574789748250678,0.7355242566510172,0
377,0.5847232430598746,0.1326153439340644,0.53,0.1510874389702619,0.07815567468528183,0.08281179777825978,0.062194286400693424,0.9828267049285303,0.7620237351655217,0.6709111718907513,0.803338549817423,1
378,0.7125007067337593,0.3676699644710164,0.66,0.3973368841544607,0.09580373025937772,0.08281179777825978,0.08295751253204338,0.9887880623632195,0.7355819279616906,0.576885792430966,0.8914971309337507,0
379,0.5144456380392379,0.2319341976820723,0.38,0.1575676875277408,0.10336718264827595,0.33295403474782526,0.20753686932014315,0.986724515558904,0.7943414995257594,0.38211893497855365,0.7219613980177361,0
380,0.5144456380392379,0.12599408701753056,0.42,0.1251664447403462,0.08571912707418006,0.15229575249202798,0.09333912559771837,0.9855781006676175,0.764961713743725,0.4492799203069718,0.6270213875847679,0
381,0.8594447899587266,0.22862356922380536,0.68,0.18348868175765645,0.0920220040649286,0.2356764981485498,0.1487077286146516,0.9947494197979087,0.7208920350706735,0.4492799203069718,0.6677099634846113,0
382,0.5144456380392379,0.12599408701753056,0.42,0.1251664447403462,0.08571912707418006,0.15229575249202798,0.09333912559771837,0.9855781006676175,0.764961713743725,0.4492799203069718,0.6270213875847679,0
383,0.5144456380392379,0.12599408701753056,0.42,0.1251664447403462,0.08571912707418006,0.15229575249202798,0.09333912559771837,0.9855781006676175,0.764961713743725,0.4492799203069718,0.6270213875847679,0
384,0.4761123989370724,0.29152550993087706,0.28,0.13164669329782513,0.094543154861228,0.3190572438050716,0.1867736431887932,0.9869537985371613,0.8266592638859972,0.4089833291099209,0.6134585289514867,0
385,0.4569457793859897,0.3709805929292833,0.07,0.1510874389702619,0.09832488105567712,0.15229575249202798,0.12794450248330164,0.986724515558904,0.8295972424642007,0.4224155261756045,0.6473656755346896,0
386,0.4825012721207666,0.3113892806804786,0.26,0.1251664447403462,0.09580373025937772,0.3190572438050716,0.16601041705744324,0.9871830815154184,0.8237212853077939,0.4089833291099209,0.6134585289514867,0
387,0.5144456380392379,0.3908443636788849,0.15,0.11868619618286728,0.08445855167603035,0.2356764981485498,0.14524719092609326,0.985119534711103,0.7943414995257594,0.27466135845308476,0.640584246218049,0
388,0.4825012721207666,0.25841922534820777,0.26,0.11868619618286728,0.09580373025937772,0.3190572438050716,0.18331310550023486,0.9871830815154184,0.8295972424642007,0.4089833291099209,0.6134585289514867,0
389,0.5975009894272629,0.20544917001593685,0.31,0.1575676875277408,0.10588833344457536,0.22177970720579615,0.16947095474600155,0.9874123644936758,0.7590857565873181,0.38211893497855365,0.6677099634846113,1
390,0.34194606207949335,0.5166482450930282,0.05,0.0862849533954727,0.04159898813894032,0.1661925434347816,0.3044319245997763,0.9741139517547538,0.8677909639808454,0.46271211737265533,0.8643714136671883,1
391,0.8594447899587266,0.22862356922380536,0.68,0.18348868175765645,0.0920220040649286,0.2356764981485498,0.1487077286146516,0.9947494197979087,0.7208920350706735,0.4492799203069718,0.6677099634846113,0
392,0.5911121162435687,0.198827913099403,0.52,0.1251664447403462,0.08824027787047946,0.08281179777825978,0.08987858790916003,0.9869537985371613,0.7561477780091148,0.2545130628545593,0.6338028169014085,0
393,0.5208345112229321,0.3941549921371519,0.61,0.1251664447403462,0.12605753981497064,0.18008933437753524,0.32865568841968457,0.9846609687545885,0.7502718208527079,0.27466135845308476,0.6066770996348461,0
394,0.7955560581217843,0.35111682217968176,0.65,0.14460719041278294,0.06428934530563504,0.08281179777825978,0.08641805022060171,0.9908516091675349,0.7120780993360631,0.29480965405161014,0.6609285341679708,0
395,0.7508339458359247,0.198827913099403,0.76,0.2677319130048824,0.06807107150008417,0.09670858872101343,0.13140504017185997,0.9924565900153357,0.7678996923219286,0.31495794965013557,0.8711528429838289,1
396,0.40583479391643573,0.44050379055288885,0.02,0.5075011096316023,0.13866329379646775,0.9444128362289854,0.4290112813878761,0.990163760232763,0.8413491567770145,0.26794525992024293,0.6609285341679708,0
397,0.7188895799174535,0.3444955652631479,0.59,0.16404793608521973,0.094543154861228,0.18008933437753524,0.16947095474600155,0.9887880623632195,0.7561477780091148,0.34853844231434467,0.7355242566510172,0
398,0.7188895799174535,0.3444955652631479,0.59,0.16404793608521973,0.094543154861228,0.18008933437753524,0.16947095474600155,0.9887880623632195,0.7561477780091148,0.34853844231434467,0.7355242566510172,0
399,0.5400011307740148,0.46036756130249046,0.22,0.14460719041278294,0.06554992070378475,0.12450217060652069,0.14524719092609326,0.9830559879067875,0.7326439493834873,0.2813774569859266,0.6270213875847679,0
400,0.40583479391643573,0.44050379055288885,0.02,0.5075011096316023,0.13866329379646775,0.9444128362289854,0.4290112813878761,0.990163760232763,0.8413491567770145,0.26794525992024293,0.6609285341679708,0
401,0.4761123989370724,0.12599408701753056,0.3,0.10572569906790945,0.05924704371303621,0.27736687097681073,0.13140504017185997,0.9798460262111858,0.7884655423693525,0.2276486687231921,0.7219613980177361,0
402,0.7636116922033132,0.27166173918127545,0.54,0.16404793608521973,0.0920220040649286,0.2634700800340571,0.22137902007437646,0.9915394581023067,0.7326439493834873,0.3216740481829774,0.7016171100678142,0
403,0.7125007067337593,0.35111682217968176,0.49,0.17052818464269864,0.0920220040649286,0.13839896154927434,0.14178665323753495,0.990163760232763,0.7473338422745044,0.335106245248661,0.7016171100678142,0
404,0.4761123989370724,0.41070813442848647,0.05,0.17052818464269864,0.07941625008343152,0.20788291626304253,0.09333912559771837,0.9855781006676175,0.7796516066347422,0.3216740481829774,0.6066770996348461,0
405,0.5400011307740148,0.15910037160019985,0.46,0.0862849533954727,0.05924704371303621,0.15229575249202798,0.08641805022060171,0.9837438368415595,0.8090313924167766,0.4224155261756045,0.6744913928012519,0
406,0.6102787357946515,0.24517671151514,0.47,0.1575676875277408,0.06428934530563504,0.12450217060652069,0.09679966328627669,0.9871830815154184,0.7737756494783354,0.34853844231434467,0.7219613980177361,0
407,0.7508339458359247,0.21207042693247072,0.66,0.18996893031513537,0.10210660725012626,0.1661925434347816,0.10372073866339335,0.9906223261892777,0.7561477780091148,0.335106245248661,0.7219613980177361,1
408,0.6486119748968169,0.17896414234980143,0.58,0.23533067021748783,0.20421321450025245,0.08281179777825978,0.05527321102357676,0.9846609687545885,0.7590857565873181,0.38211893497855365,0.755868544600939,0
409,0.7827783117543958,0.25841922534820777,0.49,0.2871726586773191,0.073113373092683,0.36074761663333255,0.16947095474600155,0.9871830815154184,0.71795405649247,0.29480965405161014,0.640584246218049,0
410,0.5591677503250976,0.23855545459860614,0.34,0.1575676875277408,0.08571912707418006,0.36074761663333255,0.29751084922265963,0.9885587793849622,0.8149073495731834,0.3283901467158192,0.6338028169014085,0
411,0.5655566235087918,0.2517979684316739,0.35,0.1510874389702619,0.08571912707418006,0.3190572438050716,0.269826547714193,0.9885587793849622,0.8149073495731834,0.3283901467158192,0.6338028169014085,0
412,0.43777915983490695,0.44050379055288885,0.16,0.11868619618286728,0.1109306350371742,0.20788291626304253,0.2663660100256347,0.9837438368415595,0.7825895852129456,0.34182234378150284,0.6202399582681273,0
413,0.6166676089783457,0.2186916838490046,0.53,0.4297381269418553,0.10714890884272506,0.08281179777825978,0.06565482408925175,0.988329496406705,0.7825895852129456,0.46271211737265533,0.7829942618675012,1
414,0.5463900039577091,0.29814676684741087,0.34,0.17052818464269864,0.094543154861228,0.33295403474782526,0.4220902060107594,0.9874123644936758,0.7796516066347422,0.3216740481829774,0.6338028169014085,0
415,0.5336122575903206,0.433882533636355,0.24,0.4232578783843764,0.1323604168057192,0.43023157134710077,0.4636166582734593,0.9947494197979087,0.7972794781039628,0.6306145806937006,0.6202399582681273,0
416,0.6613897212642054,0.27166173918127545,0.64,0.13812694185530405,0.12479696441682096,0.08281179777825978,0.06911536177781008,0.9846609687545885,0.7796516066347422,0.35525454084718644,0.7829942618675012,0
417,0.4313902866512127,0.337874308346614,0.12,0.11868619618286728,0.09958545645382683,0.4719219441753617,0.4290112813878761,0.9814510070589868,0.8325352210424041,0.2343647672560339,0.7016171100678142,0
418,0.7444450726522305,0.20544917001593685,0.51,0.1251664447403462,0.13740271839831802,0.09670858872101343,0.06911536177781008,0.9906223261892777,0.7737756494783354,0.4224155261756045,0.6948356807511737,0
419,0.4186125402838242,0.46367818976075736,0.0,0.11220594762538837,0.06807107150008417,0.4719219441753617,0.17985256781167652,0.9860366666241323,0.885418835450066,0.3686867379128701,0.6609285341679708,0
420,0.5911121162435687,0.32463179451354635,0.33,0.1510874389702619,0.09706430565752742,0.48581873511811535,0.23176063314005144,0.985119534711103,0.7855275637911491,0.4022672305770791,0.7897756911841419,1
421,0.40583479391643573,0.5100269881764944,0.03,0.14460719041278294,0.05924704371303621,0.44412836228985436,0.16601041705744324,0.9805338751459575,0.8560390496680316,0.2880935555187684,0.8236828377673449,1
422,0.4761123989370724,0.5894820711749007,0.2,0.1251664447403462,0.044120138935239736,0.20788291626304253,0.20753686932014315,0.9812217240807295,0.8090313924167766,0.2075003731246667,0.7287428273343767,0
423,0.6550008480805111,0.11275157318446283,0.47,0.13164669329782513,0.06807107150008417,0.08281179777825978,0.08295751253204338,0.9864952325806468,0.7473338422745044,0.5164409056353898,0.7355242566510172,1
424,0.4761123989370724,0.5894820711749007,0.2,0.1251664447403462,0.044120138935239736,0.20788291626304253,0.20753686932014315,0.9812217240807295,0.8090313924167766,0.2075003731246667,0.7287428273343767,0
425,0.40583479391643573,0.5100269881764944,0.03,0.14460719041278294,0.05924704371303621,0.44412836228985436,0.16601041705744324,0.9805338751459575,0.8560390496680316,0.2880935555187684,0.8236828377673449,1
426,0.3930570475490473,0.3974656205954188,0.08,0.13164669329782513,0.04159898813894032,0.2634700800340571,0.16601041705744324,0.9798460262111858,0.8472251139334214,0.2410808657888757,0.7626499739175796,0
427,0.5911121162435687,0.47029944667729123,0.22,0.11868619618286728,0.08193740087973093,0.08281179777825978,0.11064181404051,0.9887880623632195,0.7796516066347422,0.2880935555187684,0.7083985393844549,0
428,0.5655566235087918,0.29814676684741087,0.33,0.07980470483799379,0.073113373092683,0.12450217060652069,0.10372073866339335,0.9864952325806468,0.7737756494783354,0.31495794965013557,0.6202399582681273,0
429,0.8019449313054786,0.5100269881764944,0.63,0.1510874389702619,0.09580373025937772,0.18008933437753524,0.12102342710618498,0.9908516091675349,0.7326439493834873,0.31495794965013557,0.6948356807511737,0
430,0.6550008480805111,0.11275157318446283,0.47,0.13164669329782513,0.06807107150008417,0.08281179777825978,0.08295751253204338,0.9864952325806468,0.7473338422745044,0.5164409056353898,0.7355242566510172,1
431,0.4825012721207666,0.3180105375970125,0.35,0.13812694185530405,0.07815567468528183,0.2912636619195644,0.2283000954514931,0.9855781006676175,0.7767136280565388,0.2880935555187684,0.6134585289514867,0
432,0.7444450726522305,0.198827913099403,0.69,0.14460719041278294,0.08319797627788064,0.1661925434347816,0.08295751253204338,0.9819095730155013,0.7032641636014528,0.34853844231434467,0.8575899843505478,0
433,0.7700005653870075,0.21207042693247072,0.63,0.14460719041278294,0.09958545645382683,0.08281179777825978,0.062194286400693424,0.9924565900153357,0.7502718208527079,0.2410808657888757,0.6338028169014085,0
434,0.6486119748968169,0.22531294076553843,0.55,0.20292942743009323,0.08067682548158123,0.305160452862318,0.1867736431887932,0.9906223261892777,0.7473338422745044,0.509724807102548,0.6609285341679708,0
435,0.7700005653870075,0.21207042693247072,0.63,0.14460719041278294,0.09958545645382683,0.08281179777825978,0.062194286400693424,0.9924565900153357,0.7502718208527079,0.2410808657888757,0.6338028169014085,0
436,0.4952790184881551,0.3974656205954188,0.3,0.1251664447403462,0.06050761911118592,0.5275091079463763,0.21445794469725982,0.9819095730155013,0.7796516066347422,0.2880935555187684,0.6812728221178925,0
